lit_num_id,doi,lit_id,first_author,year,journal,n_compounds,n_blocks,total_datapoints
GLOBlit_10422,10.1021/je500205z,2014-tan-hu-0,"Tang, Y.[Yimei]",2014,J. Chem. Eng. Data,17,91,129
GLOBlit_10423,10.1021/je500206w,2014-anw-als-0,"Anwer, M. K.[Md Khalid]",2014,J. Chem. Eng. Data,6,5,25
GLOBlit_10424,10.1021/je500211w,2014-per-mar-0,"Pereira, L. A. M.[Luis A. M.]",2014,J. Chem. Eng. Data,2,1,42
GLOBlit_10425,10.1021/je5002126,2014-mja-nas-1,"Mjalli, F. S.[Farouq S.]",2014,J. Chem. Eng. Data,4,15,336
GLOBlit_10426,10.1021/je5002158,2014-liu-fu-0,"Liu, M.-j.[Meng-jiao]",2014,J. Chem. Eng. Data,6,5,35
GLOBlit_10427,10.1021/je500222s,2014-yan-zen-1,"Yang, Z.-H.[Zhi-Hong]",2014,J. Chem. Eng. Data,9,8,88
GLOBlit_10428,10.1021/je500231c,2014-lei-wan-0,"Lei, F.[Fuqiong]",2014,J. Chem. Eng. Data,4,4,103
GLOBlit_10429,10.1021/je5002347,2014-das-maz-0,"Dashti, A.[Ali]",2014,J. Chem. Eng. Data,3,2,79
GLOBlit_10430,10.1021/je500237g,2014-teb-nge-0,"Tebbal, Z.[Zoubir]",2014,J. Chem. Eng. Data,4,18,92
GLOBlit_10431,10.1021/je500239t,2014-klo-sou-0,"Klomfar, J.[Jaroslav]",2014,J. Chem. Eng. Data,3,8,279
GLOBlit_10432,10.1021/je5002494,2014-jun-pri-0,"Juntarachat, N.[Niramol]",2014,J. Chem. Eng. Data,12,40,264
GLOBlit_10433,10.1021/je5002522,2014-sha-bha-1,"Shakeel, F.[Faiyaz]",2014,J. Chem. Eng. Data,3,3,65
GLOBlit_10434,10.1021/je500255d,2014-zha-liu-2,"Zhang, C.[Chuntao]",2014,J. Chem. Eng. Data,6,4,115
GLOBlit_10435,10.1021/je500259m,2014-len-qi-0,"Leng, Y.[Yixin]",2014,J. Chem. Eng. Data,4,5,156
GLOBlit_10436,10.1021/je500265v,2014-cib--1,"Cibulka, I.[Ivan]",2014,J. Chem. Eng. Data,3,4,280
GLOBlit_10437,10.1021/je5002686,2014-out--0,"Outcalt, S.[Stephanie]",2014,J. Chem. Eng. Data,1,1,449
GLOBlit_10438,10.1021/je500271z,2014-tsu-neu-0,"Tsurko, E.[Elena]",2014,J. Chem. Eng. Data,3,2,33
GLOBlit_10439,10.1021/je5002736,2014-jin-fan-0,"Jin, J.-s.[Jun-su]",2014,J. Chem. Eng. Data,3,2,33
GLOBlit_10440,10.1021/je500275j,2014-jia-he-0,"Jiang, X.[Xiaodong]",2014,J. Chem. Eng. Data,4,22,473
GLOBlit_10441,10.1021/je500283s,2014-tri-gon-0,"Tristan, C. A.[Cristina Alonso]",2014,J. Chem. Eng. Data,6,11,149
GLOBlit_10442,10.1021/je500284p,2014-vra-doz-0,"Vranes, M.[Milan]",2014,J. Chem. Eng. Data,2,3,283
GLOBlit_10443,10.1021/je500286x,2014-liu-li-1,"Liu, J.-Q.[Jin-Qiang]",2014,J. Chem. Eng. Data,8,7,67
GLOBlit_10444,10.1021/je500291x,2014-li-wan-0,"Li, C.[Chunlin]",2014,J. Chem. Eng. Data,3,2,84
GLOBlit_10445,10.1021/je5002945,2014-vra-tot-0,"Vranes, M.[Milan]",2014,J. Chem. Eng. Data,6,11,504
GLOBlit_10446,10.1021/je5002957,2014-gue-fer-0,"Guerra-Neto, D.[Dival]",2014,J. Chem. Eng. Data,5,3,76
GLOBlit_10447,10.1021/je5003048,2014-yan-qia-0,"Yang, C.[Chufen]",2014,J. Chem. Eng. Data,3,3,48
GLOBlit_10448,10.1021/je500305u,2014-ald-hut-0,"Aldenkamp, N.[Nick]",2014,J. Chem. Eng. Data,4,4,212
GLOBlit_10449,10.1021/je500309x,2014-nar-mad-0,"Narayan, R.[Ram]",2014,J. Chem. Eng. Data,3,2,40
GLOBlit_10450,10.1021/je500314x,2014-yan-bi-0,"Yang, Z.[Zhuqiang]",2014,J. Chem. Eng. Data,5,4,133
GLOBlit_10451,10.1021/je500320c,2014-xie-don-0,"Xie, Y.[Yujiao]",2014,J. Chem. Eng. Data,3,4,160
GLOBlit_10452,10.1021/je5003225,2014-sus-sus-0,"Susial, P.[Pedro]",2014,J. Chem. Eng. Data,3,8,277
GLOBlit_10453,10.1021/je500324a,2015-pal-kum-3,"Pal, A.[Amalendu]",2015,J. Chem. Eng. Data,5,6,520
GLOBlit_10454,10.1021/je500331g,2014-qi-liu-0,"Qi, Y.[Ye]",2014,J. Chem. Eng. Data,4,6,114
GLOBlit_10455,10.1021/je500332k,2014-inc-lal-1,"Ince, E.[Erol]",2014,J. Chem. Eng. Data,3,13,51
GLOBlit_10456,10.1021/je500345n,2014-tan-gua-0,"Tang, C.[Chuan]",2014,J. Chem. Eng. Data,3,2,27
GLOBlit_10457,10.1021/je500358r,2014-gob-vik-0,"Gobble, C.[Chase]",2014,J. Chem. Eng. Data,10,23,83
GLOBlit_10458,10.1021/je5003626,2014-bhe-bal-0,"Bhesaniya, K.[Kapil]",2014,J. Chem. Eng. Data,8,20,110
GLOBlit_10459,10.1021/je500363r,2014-blo-vol-0,"blokhina, S.[Svetlana]",2014,J. Chem. Eng. Data,5,12,36
GLOBlit_10460,10.1021/je500368p,2014-jou-jou-0,"Jouyban-Gharamaleki, V.[Vahid]",2014,J. Chem. Eng. Data,3,3,65
GLOBlit_10461,10.1021/je5003708,2014-sha-bha-2,"Shakeel, F.[Faiyaz]",2014,J. Chem. Eng. Data,8,7,35
GLOBlit_10462,10.1021/je500371u,2014-zez-dri-1,"Zezin, D.[Denis]",2014,J. Chem. Eng. Data,4,13,1339
GLOBlit_10463,10.1021/je5003779,2014-wan-yin-0,"Wang, M.[Mingjie]",2014,J. Chem. Eng. Data,2,7,133
GLOBlit_10464,10.1021/je5003785,2014-den-sun-0,"Deng, Y.[Yijie]",2014,J. Chem. Eng. Data,4,11,120
GLOBlit_10465,10.1021/je5003797,2014-kon-liu-0,"Kong, Z.[Zhijie]",2014,J. Chem. Eng. Data,5,4,378
GLOBlit_10466,10.1021/je500380x,2015-cao-lu-0,"Cao, Q.[Qi]",2015,J. Chem. Eng. Data,4,15,1371
GLOBlit_10467,10.1021/je500381c,2014-cao-qin-0,"Cao, X.[Xiaofang]",2014,J. Chem. Eng. Data,5,44,1775
GLOBlit_10468,10.1021/je500389t,2015-xu-sun-0,"Xu, Q.[Qiuxia]",2015,J. Chem. Eng. Data,2,6,180
GLOBlit_10469,10.1021/je500392g,2014-cui-yan-0,"Cui, K.[Kejian]",2014,J. Chem. Eng. Data,5,4,20
GLOBlit_10470,10.1021/je500395f,2014-len-gar-0,"LeNeindre, B.[Bernard]",2014,J. Chem. Eng. Data,1,1,505
GLOBlit_10471,10.1021/je500396b,2014-liu-che-0,"Liu, J.-Q.[Jin-Qiang]",2014,J. Chem. Eng. Data,9,8,70
GLOBlit_10472,10.1021/je5004065,2014-she-che-0,"Shen, M.[Minming]",2014,J. Chem. Eng. Data,5,16,220
GLOBlit_10473,10.1021/je5004093,2014-dun-wu-0,"Dun, W.[Weiqiang]",2014,J. Chem. Eng. Data,4,4,96
GLOBlit_10474,10.1021/je500416k,2014-lua-wan-0,"Luan, Q.[Qinghua]",2014,J. Chem. Eng. Data,4,3,153
GLOBlit_10475,10.1021/je500418f,2014-li-sun-0,"Li, W.[Wenxiu]",2014,J. Chem. Eng. Data,4,20,430
GLOBlit_10476,10.1021/je500419b,2015-gao-che-1,"Gao, J.[Jing]",2015,J. Chem. Eng. Data,11,23,501
GLOBlit_10477,10.1021/je500420g,2014-rei-hor-0,"Reiser, S.[Steffen]",2014,J. Chem. Eng. Data,20,19,275
GLOBlit_10478,10.1021/je500422t,2014-inc-lal-0,"Ince, E.[Erol]",2014,J. Chem. Eng. Data,3,10,48
GLOBlit_10479,10.1021/je500424b,2014-liu-fen-0,"Liu, Q.[Qiang]",2014,J. Chem. Eng. Data,2,2,160
GLOBlit_10480,10.1021/je5004252,2014-li-zha-4,"Li, G.[Geng]",2014,J. Chem. Eng. Data,4,3,256
GLOBlit_10481,10.1021/je500428d,2014-bro-buc-0,"Brozena, A.[Ann]",2014,J. Chem. Eng. Data,3,7,102
GLOBlit_10482,10.1021/je500431h,2015-wu-wan-0,"Wu, T.-Y.[Tzi-Yi]",2015,J. Chem. Eng. Data,2,6,210
GLOBlit_10483,10.1021/je5004324,2015-ge-guo-0,"Ge, L.[Li]",2015,J. Chem. Eng. Data,5,4,22
GLOBlit_10484,10.1021/je500433d,2015-sal-pot-0,"Salyulev, A.[Alexander]",2015,J. Chem. Eng. Data,3,3,124
GLOBlit_10485,10.1021/je500437m,2014-zha-hu-1,"Zhang, Q.[Qi]",2014,J. Chem. Eng. Data,7,7,67
GLOBlit_10486,10.1021/je500439z,2014-wan-wan-4,"Wang, H.[Hui]",2014,J. Chem. Eng. Data,3,5,75
GLOBlit_10487,10.1021/je500442m,2014-li-zha-3,"Li, J.-j.[Jing-jing]",2014,J. Chem. Eng. Data,4,6,17
GLOBlit_10488,10.1021/je500443v,2014-qun-zha-0,"Qun-Sheng, L.[Li]",2014,J. Chem. Eng. Data,4,4,86
GLOBlit_10489,10.1021/je5004466,2014-guo-zhu-0,"Guo, J.-r.[Jia-rong]",2014,J. Chem. Eng. Data,7,7,125
GLOBlit_10490,10.1021/je500447r,2014-che-jia-0,"Chen, N.[Nan]",2014,J. Chem. Eng. Data,5,5,468
GLOBlit_10491,10.1021/je500448j,2015-gro-sol-0,"Grozdanic, N.[Nikola]",2015,J. Chem. Eng. Data,3,4,20
GLOBlit_10492,10.1021/je500450w,2014-tia-cao-0,"Tian, Y.[Yiling]",2014,J. Chem. Eng. Data,10,9,79
GLOBlit_10493,10.1021/je500455u,2014-str-reh-0,"Strejc, M.[Martin]",2014,J. Chem. Eng. Data,5,12,111
GLOBlit_10494,10.1021/je500456s,2014-opa-idr-0,"Oparin, R.[Roman]",2014,J. Chem. Eng. Data,2,1,79
GLOBlit_10495,10.1021/je500457p,2014-sha-bha-3,"Shakeel, F.[Faiyaz]",2014,J. Chem. Eng. Data,7,6,30
GLOBlit_10496,10.1021/je500458e,2014-hed-jam-1,"Hedwig, G. R.[Gavin R.]",2014,J. Chem. Eng. Data,4,6,176
GLOBlit_10497,10.1021/je5004669,2015-wan-hao-0,"Wang, Y.[Yu]",2015,J. Chem. Eng. Data,11,36,104
GLOBlit_10498,10.1021/je500469a,2014-est-vor-0,"Esteban, J.[Jesus]",2014,J. Chem. Eng. Data,3,1,24
GLOBlit_10499,10.1021/je5004719,2014-sha-dua-2,"Sharma, V.[Vinod]",2014,J. Chem. Eng. Data,5,26,930
GLOBlit_10500,10.1021/je500478t,2015-sho-far-1,"Shokouhi, M.[Mohammad]",2015,J. Chem. Eng. Data,3,2,91
GLOBlit_10501,10.1021/je500482k,2014-lu-zha-0,"Lu, J.[Jie]",2014,J. Chem. Eng. Data,3,4,28
GLOBlit_10502,10.1021/je5004912,2014-ala-agu-0,"Alaoui, F. E. M.[Fatima E.M.]",2014,J. Chem. Eng. Data,5,7,415
GLOBlit_10503,10.1021/je500494d,2014-li-bin-0,"Li, R.[Rong]",2014,J. Chem. Eng. Data,4,2,176
GLOBlit_10504,10.1021/je500495n,2014-li-che-0,"Li, Y.-L.[Yu-Ling]",2014,J. Chem. Eng. Data,6,16,56
GLOBlit_10505,10.1021/je500496y,2014-tsh-val-1,"Tshibangu, M. M.[Mulamba Marc]",2014,J. Chem. Eng. Data,3,4,160
GLOBlit_10506,10.1021/je500498m,2014-pra-cow-0,"Prak, D. J. L.[Dianne J. Luning]",2014,J. Chem. Eng. Data,3,20,562
GLOBlit_10507,10.1021/je500502a,2014-ban-kau-0,"Bansal, S.[Shafila]",2014,J. Chem. Eng. Data,1,4,28
GLOBlit_10508,10.1021/je500512f,2014-he-gao-1,"He, Y.[Yijian]",2014,J. Chem. Eng. Data,2,2,159
GLOBlit_10509,10.1021/je500513b,2014-zha-yu-0,"Zhang, S.[Shanshan]",2014,J. Chem. Eng. Data,7,12,867
GLOBlit_10510,10.1021/je500517d,2015-li-wan-0,"Li, R.[Rong]",2015,J. Chem. Eng. Data,5,4,150
GLOBlit_10511,10.1021/je500519y,2015-nou-ayd-0,"Noubigh, A.[Adel]",2015,J. Chem. Eng. Data,5,4,24
GLOBlit_10512,10.1021/je500525q,2014-sou-fon-0,"Sousa, J. M. M. V.[Jose M. M. V.]",2014,J. Chem. Eng. Data,7,12,108
GLOBlit_10513,10.1021/je500526m,2014-ray-arm-0,"Rayer, A.[Aravind]",2014,J. Chem. Eng. Data,3,1,61
GLOBlit_10514,10.1021/je500530q,2014-che-zho-0,"Chen, Y.[Yao]",2014,J. Chem. Eng. Data,5,5,29
GLOBlit_10515,10.1021/je500532v,2014-che-wan-0,"Chen, Y.[Yun]",2014,J. Chem. Eng. Data,4,4,53
GLOBlit_10516,10.1021/je5005388,2014-kum-cha-0,"Kumar, D.[Dinesh]",2014,J. Chem. Eng. Data,5,9,57
GLOBlit_10517,10.1021/je500542j,2014-gan-yap-0,"Ganbing, Y.[Yao]",2014,J. Chem. Eng. Data,4,21,152
GLOBlit_10518,10.1021/je500545s,2014-and-arp-0,"Andreatta, A. E.[Alfonsina Ester]",2014,J. Chem. Eng. Data,7,10,144
GLOBlit_10519,10.1021/je5005559,2014-yan-qia-1,"Yang, C.[Chufen]",2014,J. Chem. Eng. Data,3,8,65
GLOBlit_10520,10.1021/je5005643,2014-zha-liu-3,"Zhang, Y.[Yi]",2014,J. Chem. Eng. Data,2,2,176
GLOBlit_10521,10.1021/je5005752,2014-baj-ziv-0,"Bajic, D.[Divna]",2014,J. Chem. Eng. Data,6,22,977
GLOBlit_10522,10.1021/je500594z,2015-sal-pla-0,"Salinas, R.[Rocio]",2015,J. Chem. Eng. Data,4,21,467
GLOBlit_10523,10.1021/je500606d,2015-din-liu-0,"Ding, X.[Xiaoshu]",2015,J. Chem. Eng. Data,3,6,106
GLOBlit_10524,10.1021/je500616v,2015-guo-son-0,"Guo, H.[Huai]",2015,J. Chem. Eng. Data,3,1,54
GLOBlit_10525,10.1021/je500620m,2014-jou-jou-1,"Jouyban-Gharamaleki, V.[Vahid]",2014,J. Chem. Eng. Data,3,1,55
GLOBlit_10526,10.1021/je500621v,2014-bre-cuk-0,"Bretti, C.[Clemente]",2014,J. Chem. Eng. Data,4,2,29
GLOBlit_10527,10.1021/je500623w,2014-xu-hu-0,"Xu, X.[Xianzhen]",2014,J. Chem. Eng. Data,5,4,571
GLOBlit_10528,10.1021/je500625r,2014-lin-duc-0,"Lindemann, C.[Cecile]",2014,J. Chem. Eng. Data,8,6,36
GLOBlit_10529,10.1021/je500629s,2014-yin-li-0,"Yin, X.[Xia]",2014,J. Chem. Eng. Data,3,4,25
GLOBlit_10530,10.1021/je500647a,2015-kum-pat-1,"Kumar, K.[Kuldeep]",2015,J. Chem. Eng. Data,6,11,1420
GLOBlit_10531,10.1021/je500665h,2014-sun-wan-0,"SUN, Y.[Yanjun]",2014,J. Chem. Eng. Data,3,2,128
GLOBlit_10532,10.1021/je500669y,2014-bro-cor-0,"Brown, J. S.",2014,J. Chem. Eng. Data,3,2,187
GLOBlit_10533,10.1021/je500672d,2015-cai-ibr-0,"Cai, F.[Fufeng]",2015,J. Chem. Eng. Data,3,6,45
GLOBlit_10534,10.1021/je500678z,2015-fen-dai-0,"Feng, Y.[Ying]",2015,J. Chem. Eng. Data,4,3,126
GLOBlit_10535,10.1021/je500681m,2015-hu-san-0,"Hu, J.-X.[Juan-Xin]",2015,J. Chem. Eng. Data,4,10,72
GLOBlit_10536,10.1021/je500682v,2014-li-wan-1,"Li, Y.[Yanyan]",2014,J. Chem. Eng. Data,5,14,263
GLOBlit_10537,10.1021/je500683z,2014-ge-fan-0,"GE, H.[Haiwen]",2014,J. Chem. Eng. Data,4,6,1096
GLOBlit_10538,10.1021/je500684w,2014-wan-cha-0,"Wang, T.-C.[Tzu-Chi]",2014,J. Chem. Eng. Data,5,29,128
GLOBlit_10539,10.1021/je5006906,2014-kum-cha-1,"Kumar, H.[Harsh]",2014,J. Chem. Eng. Data,4,8,1035
GLOBlit_10540,10.1021/je5006938,2015-nel-wil-0,"Nelson, W.[Wayne]",2015,J. Chem. Eng. Data,2,4,136
GLOBlit_10541,10.1021/je500696p,2015-mas-rev-0,"Massel, M.[Marjorie]",2015,J. Chem. Eng. Data,5,8,487
GLOBlit_10542,10.1021/je500700d,2015-mu-tan-0,"Mu, P.[Pengtao]",2015,J. Chem. Eng. Data,4,15,99
GLOBlit_10543,10.1021/je500710v,2015-xu-zha-0,"Xu, A.[Airong]",2015,J. Chem. Eng. Data,4,12,60
GLOBlit_10544,10.1021/je500719p,2015-bru-irr-0,"Brunetti, B.[Bruno]",2015,J. Chem. Eng. Data,4,4,97
GLOBlit_10545,10.1021/je5007218,2014-nar-nai-0,"Narasigadu, C.[Caleb]",2014,J. Chem. Eng. Data,4,10,58
GLOBlit_10546,10.1021/je500724p,2014-zha-zha-3,"Zhang, L.[Lianzhong]",2014,J. Chem. Eng. Data,3,3,144
GLOBlit_10547,10.1021/je500725e,2014-yao-wan-0,"Yao, G.-B.[Gan-Bing]",2014,J. Chem. Eng. Data,5,41,176
GLOBlit_10548,10.1021/je500726x,2014-pen-wan-0,"Peng, L.[Lijuan]",2014,J. Chem. Eng. Data,4,8,112
GLOBlit_10549,10.1021/je500731x,2015-cri-sch-0,"Cripwell, J. T.[Jamie T.]",2015,J. Chem. Eng. Data,8,46,772
GLOBlit_10550,10.1021/je5007373,2015-che-yan-0,"Chen, X.[Xiaochun]",2015,J. Chem. Eng. Data,5,11,336
GLOBlit_10551,10.1021/je5007407,2014-lin-tru-0,"Lin, C.-W.[Chih-Wei]",2014,J. Chem. Eng. Data,2,1,222
GLOBlit_10552,10.1021/je500744k,2014-wan-jia-1,"Wanxin, L.[Li]",2014,J. Chem. Eng. Data,4,4,154
GLOBlit_10553,10.1021/je5007532,2014-lun-cow-0,"Luning Prak, D.[Dianne]",2014,J. Chem. Eng. Data,2,12,379
GLOBlit_10554,10.1021/je5007554,2015-yan-che-0,"Yang, X.[Xin]",2015,J. Chem. Eng. Data,3,3,34
GLOBlit_10555,10.1021/je500756d,2014-liu-zha-0,"Liu, Y.[Yang]",2014,J. Chem. Eng. Data,5,30,190
GLOBlit_10556,10.1021/je5007604,2014-var-zai-0,"Varfolomeev, M.[Mikhail]",2014,J. Chem. Eng. Data,5,18,658
GLOBlit_10557,10.1021/je500762n,2015-jia-cao-0,"Jia, C.[Chunmei]",2015,J. Chem. Eng. Data,7,26,178
GLOBlit_10558,10.1021/je500765m,2015-zub-rom-0,"Zubeir, L. F.[Lawien F.]",2015,J. Chem. Eng. Data,4,12,375
GLOBlit_10559,10.1021/je500768w,2015-hua-xie-0,"Huang, X.[Xiujuan]",2015,J. Chem. Eng. Data,4,11,43
GLOBlit_10560,10.1021/je5007696,2014-kne-rad-0,"Knezevic-Stevanovic, A. B.[Andjela B.]",2014,J. Chem. Eng. Data,3,16,1714
GLOBlit_10561,10.1021/je500772z,2015-shi-dag-0,"Shinde, S. P.[Sandeep P.]",2015,J. Chem. Eng. Data,5,4,64
GLOBlit_10562,10.1021/je500775r,2015-wan-wan-0,"Wang, H.[Hui]",2015,J. Chem. Eng. Data,5,6,187
GLOBlit_10563,10.1021/je500784s,2015-ver-saz-0,"Verevkin, S.[Sergey]",2015,J. Chem. Eng. Data,11,17,205
GLOBlit_10564,10.1021/je500787x,2014-su-qia-0,"Su, J.[Jiahui]",2014,J. Chem. Eng. Data,7,6,48
GLOBlit_10565,10.1021/je5007899,2015-mah-roy-0,"Mahali, K.[Kalachand]",2015,J. Chem. Eng. Data,6,12,160
GLOBlit_10566,10.1021/je500792x,2014-ric-mcl-0,"Richter, M.[Markus]",2014,J. Chem. Eng. Data,2,1,238
GLOBlit_10567,10.1021/je5007949,2015-dua-wan-0,"Duan, E.[Erhong]",2015,J. Chem. Eng. Data,6,8,136
GLOBlit_10568,10.1021/je500801w,2014-zha-zhe-0,"Zhang, M.[Min]",2014,J. Chem. Eng. Data,6,4,171
GLOBlit_10569,10.1021/je500804j,2014-lud-kus-0,"Ludzik, K.[Katarzyna]",2014,J. Chem. Eng. Data,3,2,703
GLOBlit_10570,10.1021/je500806u,2015-yua-fan-0,"Yuan, Y.[Yong]",2015,J. Chem. Eng. Data,8,7,77
GLOBlit_10571,10.1021/je500812s,2015-den-han-0,"Deng, D.[Dongshun]",2015,J. Chem. Eng. Data,6,5,192
GLOBlit_10572,10.1021/je500825a,2015-liu-zhu-0,"Liu, J.[Jiamin]",2015,J. Chem. Eng. Data,7,6,912
GLOBlit_10573,10.1021/je500836b,2015-zui-cro-0,"Zuidhof, K. T.[Klaas T.]",2015,J. Chem. Eng. Data,3,3,129
GLOBlit_10574,10.1021/je5008372,2015-she-zaf-0,"Shekaari, H.[Hemayat]",2015,J. Chem. Eng. Data,3,16,848
GLOBlit_10575,10.1021/je5008394,2014-che-zha-0,"Chen, L.[Libin]",2014,J. Chem. Eng. Data,1,3,174
GLOBlit_10576,10.1021/je5008422,2015-wei-wan-1,"Wei, T.[Tingting]",2015,J. Chem. Eng. Data,4,2,136
GLOBlit_10577,10.1021/je5008444,2015-cou-bal-0,"Coulier, Y.[Yohann]",2015,J. Chem. Eng. Data,4,7,322
GLOBlit_10578,10.1021/je500845d,2015-von-tem-0,"Von Langermann, J.[Jan]",2015,J. Chem. Eng. Data,23,52,71
GLOBlit_10579,10.1021/je500848q,2015-alm--0,"Almasi, M.[Mohammad]",2015,J. Chem. Eng. Data,4,14,560
GLOBlit_10580,10.1021/je500849m,2015-jou-mat-0,"Jou, F.-Y.[Fang-Yuan]",2015,J. Chem. Eng. Data,2,1,35
GLOBlit_10581,10.1021/je500854m,2014-zha-ren-1,"Zhang, X.[Xiaorui]",2014,J. Chem. Eng. Data,4,15,88
GLOBlit_10582,10.1021/je500857w,2015-sta-loc-0,"Stanwix, P.[Paul]",2015,J. Chem. Eng. Data,2,1,26
GLOBlit_10583,10.1021/je500867u,2014-hu-zha-0,"Hu, Y.[Yonghong]",2014,J. Chem. Eng. Data,8,8,76
GLOBlit_10584,10.1021/je500869p,2015-zha-ouy-0,"Zhang, H.[Hongjiao]",2015,J. Chem. Eng. Data,7,12,96
GLOBlit_10585,10.1021/je5008789,2015-sch-pag-0,"Schmidt, K.[Kurt]",2015,J. Chem. Eng. Data,1,2,172
GLOBlit_10586,10.1021/je5008795,2015-sol-var-0,"Solomonov, B. N.[Boris N.]",2015,J. Chem. Eng. Data,18,62,200
GLOBlit_10587,10.1021/je500881x,2014-men-li-0,"Meng, L.[Lingzong]",2014,J. Chem. Eng. Data,3,12,60
GLOBlit_10588,10.1021/je5008857,2015-oli-reb-0,"Oliveira, F. S.[Filipe S.]",2015,J. Chem. Eng. Data,6,24,576
GLOBlit_10589,10.1021/je500886a,2015-ban-art-0,"Banipal, P.[Parampaul]",2015,J. Chem. Eng. Data,15,54,3792
GLOBlit_10590,10.1021/je500893g,2015-sha-haq-1,"Shakeel, F.[Faiyaz]",2015,J. Chem. Eng. Data,8,7,35
GLOBlit_10591,10.1021/je5009069,2015-wan-fen-0,"Wang, L.[Liping]",2015,J. Chem. Eng. Data,2,1,5
GLOBlit_10592,10.1021/je5009119,2015-sun-niu-0,"Sun, S.[Shaoyang]",2015,J. Chem. Eng. Data,3,7,168
GLOBlit_10593,10.1021/je5009125,2015-mcb-mai-0,"McBride-Wright, M.[Mark]",2015,J. Chem. Eng. Data,2,2,168
GLOBlit_10594,10.1021/je500914a,2014-pur-cib-0,"Purchala, A.[Artur]",2014,J. Chem. Eng. Data,5,8,812
GLOBlit_10595,10.1021/je5009153,2015-wan-cha-0,"Wang, T.-C.[Tzu-Chi]",2015,J. Chem. Eng. Data,3,2,42
GLOBlit_10596,10.1021/je500917k,2015-gar-gom-0,"Garcia-Abuin, A.[Alicia]",2015,J. Chem. Eng. Data,3,15,300
GLOBlit_10597,10.1021/je500918t,2014-per-kaz-0,"Perlovich, G.[German]",2014,J. Chem. Eng. Data,40,123,123
GLOBlit_10598,10.1021/je500927h,2015-mac-yam-0,"Machida, H.[Hiroshi]",2015,J. Chem. Eng. Data,5,3,54
GLOBlit_10599,10.1021/je5009334,2015-ala-sha-0,"Alavianmehr, M. M.[Mohammad Mehdi]",2015,J. Chem. Eng. Data,5,18,607
GLOBlit_10600,10.1021/je500936y,2015-sun-tad-0,"Sunkara, G. R.[Govardhana Rao]",2015,J. Chem. Eng. Data,2,9,234
GLOBlit_10601,10.1021/je500939v,2015-kat-sat-0,"Katayama, H.[Hirotake]",2015,J. Chem. Eng. Data,5,3,107
GLOBlit_10602,10.1021/je500946w,2015-wan-guo-1,"Wang, S.[Shiqiang]",2015,J. Chem. Eng. Data,5,13,73
GLOBlit_10603,10.1021/je5009558,2015-liu-wan-0,"Liu, P.[Peng]",2015,J. Chem. Eng. Data,6,6,196
GLOBlit_10604,10.1021/je500957s,2015-kas-cha-0,"Kashefi, K.[Khalil]",2015,J. Chem. Eng. Data,5,3,77
GLOBlit_10605,10.1021/je5009679,2015-hir-kat-0,"Hiraga, Y.[Yuya]",2015,J. Chem. Eng. Data,4,12,512
GLOBlit_10606,10.1021/je5009685,2014-jou-jou-2,"Jouyban-Gharamaleki, V.[Vahid]",2014,J. Chem. Eng. Data,3,3,65
GLOBlit_10607,10.1021/je5009729,2015-wil-gob-0,"Wilson, J.[Joe]",2015,J. Chem. Eng. Data,9,34,34
GLOBlit_10608,10.1021/je500975a,2015-ma-jia-0,"Ma, D.[Daofan]",2015,J. Chem. Eng. Data,7,12,1349
GLOBlit_10609,10.1021/je500977g,2015-mak-ego-0,"Makarov, D.[Dmitriy]",2015,J. Chem. Eng. Data,2,3,320
GLOBlit_10610,10.1021/je500980a,2015-hab-baz-0,"Habrioux, M.[Matthieu]",2015,J. Chem. Eng. Data,2,6,212
GLOBlit_10611,10.1021/je500982g,2015-zir-azi-0,"Zirrahi, M.[Mohsen]",2015,J. Chem. Eng. Data,3,4,92
GLOBlit_10612,10.1021/je500986b,2015-li-gao-0,"Li, C.-H.[Chang-Hao]",2015,J. Chem. Eng. Data,10,16,485
GLOBlit_10613,10.1021/je5009872,2015-she-tan-0,"Shen, S.[Si]",2015,J. Chem. Eng. Data,3,5,39
GLOBlit_10614,10.1021/je5009894,2015-arr-kad-0,"Arrad, M.[Mouad]",2015,J. Chem. Eng. Data,4,3,18
GLOBlit_10615,10.1021/je500990f,2015-coe-nay-0,"Coelho, J.[Jose]",2015,J. Chem. Eng. Data,3,4,50
GLOBlit_10616,10.1021/je500991b,2015-zha-hu-0,"Zhang, Q.[Qi]",2015,J. Chem. Eng. Data,3,3,120
GLOBlit_10617,10.1021/je5009944,2015-rei-hor-0,"Reiser, S.[Steffen]",2015,J. Chem. Eng. Data,18,18,219
GLOBlit_10618,10.1021/je500996n,2015-hua-xie-1,"Huang, C.[Cui]",2015,J. Chem. Eng. Data,5,10,119
GLOBlit_10619,10.1021/je5010005,2015-sad-gol-0,"Sadeghi, R.[Rahmat]",2015,J. Chem. Eng. Data,8,7,606
GLOBlit_10620,10.1021/je501002a,2015-li-wan-1,"Li, C.[Chunlin]",2015,J. Chem. Eng. Data,4,4,76
GLOBlit_10621,10.1021/je5010033,2015-qin-fu-0,"Qing, X. Y.[Xue Yan]",2015,J. Chem. Eng. Data,7,6,36
GLOBlit_10622,10.1021/je501004g,2015-zha-son-0,"Zhang, L.[Liqin]",2015,J. Chem. Eng. Data,7,10,90
